message_id,channel_name,image_path,detected_class,confidence_score,image_category
632,DoctorsET,data\raw\images\DoctorsET\632.jpg,person,0.8665,promotional
632,DoctorsET,data\raw\images\DoctorsET\632.jpg,cup,0.7164,promotional
632,DoctorsET,data\raw\images\DoctorsET\632.jpg,cup,0.5604,promotional
635,DoctorsET,data\raw\images\DoctorsET\635.jpg,person,0.9571,lifestyle
635,DoctorsET,data\raw\images\DoctorsET\635.jpg,person,0.9078,lifestyle
635,DoctorsET,data\raw\images\DoctorsET\635.jpg,person,0.856,lifestyle
635,DoctorsET,data\raw\images\DoctorsET\635.jpg,tie,0.6768,lifestyle
635,DoctorsET,data\raw\images\DoctorsET\635.jpg,person,0.6682,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.7705,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.6068,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.5834,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.5777,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.5626,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,frisbee,0.5148,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.2772,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.2681,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.2681,lifestyle
636,DoctorsET,data\raw\images\DoctorsET\636.jpg,person,0.2655,lifestyle
639,DoctorsET,data\raw\images\DoctorsET\639.jpg,person,0.9574,lifestyle
639,DoctorsET,data\raw\images\DoctorsET\639.jpg,person,0.9422,lifestyle
639,DoctorsET,data\raw\images\DoctorsET\639.jpg,tie,0.6354,lifestyle
640,DoctorsET,data\raw\images\DoctorsET\640.jpg,none,0.0,other
643,DoctorsET,data\raw\images\DoctorsET\643.jpg,person,0.9393,lifestyle
643,DoctorsET,data\raw\images\DoctorsET\643.jpg,person,0.9177,lifestyle
643,DoctorsET,data\raw\images\DoctorsET\643.jpg,chair,0.4028,lifestyle
643,DoctorsET,data\raw\images\DoctorsET\643.jpg,chair,0.3904,lifestyle
643,DoctorsET,data\raw\images\DoctorsET\643.jpg,laptop,0.382,lifestyle
643,DoctorsET,data\raw\images\DoctorsET\643.jpg,chair,0.274,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.8169,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.8094,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.8032,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.7113,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.3474,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.3078,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.2658,lifestyle
647,DoctorsET,data\raw\images\DoctorsET\647.jpg,person,0.2648,lifestyle
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.9302,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.8979,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.8369,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.7463,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.7243,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.7064,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.6951,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.6304,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.5752,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,cup,0.5044,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.4767,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,tie,0.4671,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,clock,0.4378,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.4338,promotional
734,DoctorsET,data\raw\images\DoctorsET\734.jpg,person,0.4205,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,person,0.9348,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,person,0.9,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,person,0.896,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,person,0.8804,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,cup,0.5215,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,bottle,0.4456,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,tie,0.4012,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,clock,0.377,promotional
736,DoctorsET,data\raw\images\DoctorsET\736.jpg,cup,0.3363,promotional
740,DoctorsET,data\raw\images\DoctorsET\740.jpg,person,0.9481,promotional
740,DoctorsET,data\raw\images\DoctorsET\740.jpg,person,0.7243,promotional
740,DoctorsET,data\raw\images\DoctorsET\740.jpg,person,0.6429,promotional
740,DoctorsET,data\raw\images\DoctorsET\740.jpg,cup,0.641,promotional
740,DoctorsET,data\raw\images\DoctorsET\740.jpg,tie,0.4654,promotional
741,DoctorsET,data\raw\images\DoctorsET\741.jpg,person,0.9379,promotional
741,DoctorsET,data\raw\images\DoctorsET\741.jpg,person,0.9278,promotional
741,DoctorsET,data\raw\images\DoctorsET\741.jpg,cup,0.7484,promotional
741,DoctorsET,data\raw\images\DoctorsET\741.jpg,tie,0.6219,promotional
742,DoctorsET,data\raw\images\DoctorsET\742.jpg,person,0.8406,promotional
742,DoctorsET,data\raw\images\DoctorsET\742.jpg,cup,0.7677,promotional
742,DoctorsET,data\raw\images\DoctorsET\742.jpg,cup,0.6719,promotional
743,DoctorsET,data\raw\images\DoctorsET\743.jpg,person,0.9078,promotional
743,DoctorsET,data\raw\images\DoctorsET\743.jpg,cup,0.7642,promotional
743,DoctorsET,data\raw\images\DoctorsET\743.jpg,cup,0.652,promotional
743,DoctorsET,data\raw\images\DoctorsET\743.jpg,cup,0.444,promotional
744,DoctorsET,data\raw\images\DoctorsET\744.jpg,person,0.9445,promotional
744,DoctorsET,data\raw\images\DoctorsET\744.jpg,person,0.682,promotional
744,DoctorsET,data\raw\images\DoctorsET\744.jpg,cup,0.6761,promotional
744,DoctorsET,data\raw\images\DoctorsET\744.jpg,person,0.5163,promotional
744,DoctorsET,data\raw\images\DoctorsET\744.jpg,tie,0.4789,promotional
744,DoctorsET,data\raw\images\DoctorsET\744.jpg,cup,0.3085,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,person,0.9136,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,person,0.9022,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,person,0.8507,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,person,0.8061,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,chair,0.6437,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,person,0.6092,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,cup,0.3142,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,cup,0.313,promotional
745,DoctorsET,data\raw\images\DoctorsET\745.jpg,frisbee,0.2904,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,person,0.8331,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,person,0.7852,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,person,0.7818,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,person,0.7396,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,chair,0.6154,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,person,0.5164,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,dining table,0.4072,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,chair,0.3758,promotional
746,DoctorsET,data\raw\images\DoctorsET\746.jpg,cup,0.2502,promotional
747,DoctorsET,data\raw\images\DoctorsET\747.jpg,person,0.9099,promotional
747,DoctorsET,data\raw\images\DoctorsET\747.jpg,person,0.8555,promotional
747,DoctorsET,data\raw\images\DoctorsET\747.jpg,person,0.8459,promotional
747,DoctorsET,data\raw\images\DoctorsET\747.jpg,person,0.6893,promotional
747,DoctorsET,data\raw\images\DoctorsET\747.jpg,cup,0.2908,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,person,0.9084,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,person,0.8753,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,person,0.8562,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,person,0.8373,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,cup,0.5558,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,chair,0.4158,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,cup,0.3088,promotional
748,DoctorsET,data\raw\images\DoctorsET\748.jpg,chair,0.2634,promotional
750,DoctorsET,data\raw\images\DoctorsET\750.jpg,none,0.0,other
814,DoctorsET,data\raw\images\DoctorsET\814.jpg,person,0.9344,promotional
814,DoctorsET,data\raw\images\DoctorsET\814.jpg,cup,0.5502,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,person,0.903,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,person,0.8861,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,microwave,0.6561,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,bottle,0.5975,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,microwave,0.5523,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,cup,0.4901,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,potted plant,0.4301,promotional
818,DoctorsET,data\raw\images\DoctorsET\818.jpg,bowl,0.2892,promotional
819,DoctorsET,data\raw\images\DoctorsET\819.jpg,person,0.9314,lifestyle
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,person,0.8741,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,tie,0.811,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,microwave,0.6424,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,potted plant,0.612,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,tv,0.5999,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,bottle,0.414,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,oven,0.3803,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,cake,0.3592,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,microwave,0.2963,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,cup,0.2904,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,microwave,0.2625,promotional
820,DoctorsET,data\raw\images\DoctorsET\820.jpg,cup,0.256,promotional
822,DoctorsET,data\raw\images\DoctorsET\822.jpg,person,0.7555,lifestyle
823,DoctorsET,data\raw\images\DoctorsET\823.jpg,person,0.9393,lifestyle
824,DoctorsET,data\raw\images\DoctorsET\824.jpg,person,0.9313,lifestyle
824,DoctorsET,data\raw\images\DoctorsET\824.jpg,person,0.9312,lifestyle
824,DoctorsET,data\raw\images\DoctorsET\824.jpg,person,0.8989,lifestyle
824,DoctorsET,data\raw\images\DoctorsET\824.jpg,chair,0.3241,lifestyle
825,DoctorsET,data\raw\images\DoctorsET\825.jpg,person,0.8475,lifestyle
825,DoctorsET,data\raw\images\DoctorsET\825.jpg,person,0.8402,lifestyle
825,DoctorsET,data\raw\images\DoctorsET\825.jpg,person,0.8047,lifestyle
825,DoctorsET,data\raw\images\DoctorsET\825.jpg,person,0.3288,lifestyle
826,DoctorsET,data\raw\images\DoctorsET\826.jpg,person,0.9031,lifestyle
826,DoctorsET,data\raw\images\DoctorsET\826.jpg,person,0.8724,lifestyle
826,DoctorsET,data\raw\images\DoctorsET\826.jpg,person,0.87,lifestyle
826,DoctorsET,data\raw\images\DoctorsET\826.jpg,person,0.8693,lifestyle
826,DoctorsET,data\raw\images\DoctorsET\826.jpg,person,0.861,lifestyle
827,DoctorsET,data\raw\images\DoctorsET\827.jpg,person,0.9274,lifestyle
827,DoctorsET,data\raw\images\DoctorsET\827.jpg,person,0.9184,lifestyle
827,DoctorsET,data\raw\images\DoctorsET\827.jpg,person,0.9162,lifestyle
827,DoctorsET,data\raw\images\DoctorsET\827.jpg,chair,0.253,lifestyle
828,DoctorsET,data\raw\images\DoctorsET\828.jpg,person,0.8798,lifestyle
828,DoctorsET,data\raw\images\DoctorsET\828.jpg,person,0.6101,lifestyle
828,DoctorsET,data\raw\images\DoctorsET\828.jpg,person,0.3954,lifestyle
828,DoctorsET,data\raw\images\DoctorsET\828.jpg,person,0.3159,lifestyle
828,DoctorsET,data\raw\images\DoctorsET\828.jpg,person,0.2761,lifestyle
830,DoctorsET,data\raw\images\DoctorsET\830.jpg,car,0.4955,lifestyle
830,DoctorsET,data\raw\images\DoctorsET\830.jpg,truck,0.4554,lifestyle
830,DoctorsET,data\raw\images\DoctorsET\830.jpg,person,0.3725,lifestyle
831,DoctorsET,data\raw\images\DoctorsET\831.jpg,person,0.8923,lifestyle
831,DoctorsET,data\raw\images\DoctorsET\831.jpg,person,0.8277,lifestyle
831,DoctorsET,data\raw\images\DoctorsET\831.jpg,person,0.4634,lifestyle
831,DoctorsET,data\raw\images\DoctorsET\831.jpg,person,0.3951,lifestyle
831,DoctorsET,data\raw\images\DoctorsET\831.jpg,person,0.3112,lifestyle
832,DoctorsET,data\raw\images\DoctorsET\832.jpg,person,0.3621,lifestyle
832,DoctorsET,data\raw\images\DoctorsET\832.jpg,person,0.3311,lifestyle
832,DoctorsET,data\raw\images\DoctorsET\832.jpg,person,0.3006,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.9455,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.9294,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.9276,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.9118,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,tie,0.9081,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8964,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8876,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8723,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8707,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8666,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8396,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,person,0.8342,lifestyle
833,DoctorsET,data\raw\images\DoctorsET\833.jpg,tie,0.5575,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.8805,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.8338,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.7228,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.6271,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.5532,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.5327,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,tie,0.4217,lifestyle
834,DoctorsET,data\raw\images\DoctorsET\834.jpg,person,0.4023,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,person,0.8675,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,person,0.8385,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,person,0.805,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,person,0.774,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,person,0.7268,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,tie,0.7014,lifestyle
835,DoctorsET,data\raw\images\DoctorsET\835.jpg,tie,0.269,lifestyle
839,DoctorsET,data\raw\images\DoctorsET\839.jpg,bottle,0.6804,promotional
839,DoctorsET,data\raw\images\DoctorsET\839.jpg,bottle,0.6096,promotional
839,DoctorsET,data\raw\images\DoctorsET\839.jpg,bottle,0.4863,promotional
839,DoctorsET,data\raw\images\DoctorsET\839.jpg,bottle,0.3946,promotional
839,DoctorsET,data\raw\images\DoctorsET\839.jpg,person,0.2647,promotional
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.8679,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.8553,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.8493,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.8491,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.6754,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.4711,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,skateboard,0.4589,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,person,0.4106,lifestyle
840,DoctorsET,data\raw\images\DoctorsET\840.jpg,suitcase,0.253,lifestyle
841,DoctorsET,data\raw\images\DoctorsET\841.jpg,person,0.9124,lifestyle
841,DoctorsET,data\raw\images\DoctorsET\841.jpg,person,0.894,lifestyle
841,DoctorsET,data\raw\images\DoctorsET\841.jpg,person,0.6409,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.8726,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.8673,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.8618,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.7969,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.788,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.6497,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.6238,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.6231,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,person,0.4547,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,clock,0.3258,lifestyle
842,DoctorsET,data\raw\images\DoctorsET\842.jpg,chair,0.2696,lifestyle
866,DoctorsET,data\raw\images\DoctorsET\866.jpg,person,0.6562,promotional
866,DoctorsET,data\raw\images\DoctorsET\866.jpg,couch,0.4051,promotional
866,DoctorsET,data\raw\images\DoctorsET\866.jpg,cell phone,0.284,promotional
866,DoctorsET,data\raw\images\DoctorsET\866.jpg,bed,0.2774,promotional
866,DoctorsET,data\raw\images\DoctorsET\866.jpg,person,0.2533,promotional
26571,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26571.jpg,bottle,0.6695,product_display
26571,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26571.jpg,vase,0.6104,product_display
26572,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26572.jpg,bottle,0.4643,product_display
26573,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26573.jpg,bottle,0.573,product_display
26573,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26573.jpg,bottle,0.5491,product_display
26573,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26573.jpg,bottle,0.3823,product_display
26573,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26573.jpg,bottle,0.297,product_display
26574,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26574.jpg,book,0.4796,product_display
26574,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26574.jpg,book,0.3902,product_display
26575,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26575.jpg,bottle,0.3253,product_display
26576,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26576.jpg,bottle,0.4999,product_display
26577,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26577.jpg,refrigerator,0.4215,product_display
26577,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26577.jpg,bottle,0.2574,product_display
26578,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26578.jpg,bottle,0.677,product_display
26579,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26579.jpg,none,0.0,other
26580,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26580.jpg,none,0.0,other
26581,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26581.jpg,bottle,0.4823,product_display
26581,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26581.jpg,bottle,0.4725,product_display
26581,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26581.jpg,bottle,0.4318,product_display
26581,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26581.jpg,bottle,0.2713,product_display
26582,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26582.jpg,bottle,0.5669,product_display
26582,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26582.jpg,bottle,0.3779,product_display
26582,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26582.jpg,bottle,0.2699,product_display
26582,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26582.jpg,bottle,0.264,product_display
26582,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26582.jpg,bottle,0.2567,product_display
26583,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26583.jpg,book,0.2522,product_display
26584,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26584.jpg,cell phone,0.4422,product_display
26584,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26584.jpg,donut,0.4114,product_display
26585,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26585.jpg,fork,0.8578,product_display
26585,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26585.jpg,cup,0.4949,product_display
26585,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26585.jpg,knife,0.444,product_display
26586,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26586.jpg,none,0.0,other
26587,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26587.jpg,none,0.0,other
26588,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26588.jpg,sports ball,0.368,other
26588,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26588.jpg,sports ball,0.2993,other
26589,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26589.jpg,person,0.6776,lifestyle
26589,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26589.jpg,stop sign,0.2888,lifestyle
26590,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26590.jpg,none,0.0,other
26591,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26591.jpg,clock,0.2708,other
26592,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26592.jpg,bottle,0.3037,product_display
26592,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26592.jpg,traffic light,0.3027,product_display
26593,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26593.jpg,bottle,0.5939,product_display
26594,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26594.jpg,none,0.0,other
26595,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26595.jpg,orange,0.3178,other
26595,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26595.jpg,teddy bear,0.2711,other
26596,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26596.jpg,bottle,0.9058,product_display
26597,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26597.jpg,person,0.8004,lifestyle
26598,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26598.jpg,bottle,0.7407,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.5097,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.5074,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,dining table,0.4609,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.4239,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.4207,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,cup,0.3684,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.3385,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.326,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.3152,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.3124,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.2993,product_display
26599,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26599.jpg,bottle,0.2902,product_display
26600,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26600.jpg,person,0.3117,lifestyle
26601,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26601.jpg,bottle,0.4263,product_display
26602,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26602.jpg,none,0.0,other
26603,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26603.jpg,none,0.0,other
26604,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26604.jpg,bottle,0.2725,product_display
26605,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26605.jpg,none,0.0,other
26606,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26606.jpg,bottle,0.6768,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.7881,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.5554,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.3785,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.3652,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.3564,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.3383,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.3041,product_display
26607,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26607.jpg,bottle,0.2988,product_display
26608,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26608.jpg,none,0.0,other
26609,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26609.jpg,none,0.0,other
26610,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26610.jpg,none,0.0,other
